,location,total_sqft,bath,price,bhk
7349,Whitefield,2173.0,3.0,128.0,3
7351,Whitefield,905.0,1.0,62.0,1
7352,Whitefield,1870.0,3.0,138.0,3
7353,Whitefield,1320.0,2.0,99.26,2
7354,Whitefield,2901.0,4.0,190.0,3
7355,Whitefield,1485.0,2.0,96.51,2
7356,Whitefield,1755.0,3.0,101.0,3
7358,Whitefield,2225.0,3.0,149.0,3
7359,Whitefield,1250.0,2.0,82.0,2
7361,Whitefield,605.0,1.0,40.0,1
7364,Whitefield,2210.0,3.0,156.0,3
7365,Whitefield,1173.0,2.0,78.2,2
7366,Whitefield,1740.0,4.0,130.0,3
7367,Whitefield,1216.0,2.0,75.0,2
7369,Whitefield,1655.0,3.0,120.0,3
7370,Whitefield,4003.0,6.0,300.0,4
7372,Whitefield,1180.0,2.0,70.0,2
7374,Whitefield,2023.0,4.0,130.0,3
7375,Whitefield,2134.0,4.0,118.0,3
7378,Whitefield,905.0,1.0,60.0,1
7384,Whitefield,1452.0,3.0,90.0,3
7385,Whitefield,2850.0,5.0,240.0,4
7388,Whitefield,2830.0,5.0,190.0,4
7389,Whitefield,1295.0,2.0,78.5,2
7390,Whitefield,840.0,1.0,57.6,1
7391,Whitefield,640.0,1.0,19.83,1
7392,Whitefield,1991.0,3.0,104.0,3
7396,Whitefield,1655.0,3.0,97.0,3
7397,Whitefield,1850.0,3.0,150.0,3
7398,Whitefield,1200.0,3.0,67.77,3
7399,Whitefield,1290.0,2.0,90.0,2
7402,Whitefield,1216.0,2.0,75.0,2
7403,Whitefield,1356.0,2.0,94.84,2
7404,Whitefield,1338.0,2.0,103.0,2
7407,Whitefield,3450.0,4.0,208.0,3
7411,Whitefield,1267.0,2.0,90.33,2
7412,Whitefield,2400.0,4.0,143.0,4
7413,Whitefield,1836.0,3.0,125.0,3
7415,Whitefield,3596.0,3.0,200.0,3
7416,Whitefield,1275.0,2.0,65.0,3
7419,Whitefield,1216.0,2.0,82.0,2
7420,Whitefield,1495.0,3.0,88.0,2
7421,Whitefield,1564.0,3.0,103.0,3
7422,Whitefield,1585.0,3.0,84.0,3
7425,Whitefield,1558.0,3.0,90.0,3
7426,Whitefield,1216.0,2.0,75.0,2
7428,Whitefield,1704.0,3.0,120.0,3
7430,Whitefield,1256.0,2.0,73.0,2
7433,Whitefield,1300.0,2.0,78.0,2
7434,Whitefield,1570.0,3.0,88.0,3
7435,Whitefield,1216.0,2.0,84.03,2
7437,Whitefield,1216.0,2.0,72.5,2
7439,Whitefield,2025.0,4.0,115.0,3
7440,Whitefield,1346.0,2.0,100.0,3
7444,Whitefield,2990.0,3.0,198.0,4
7447,Whitefield,1720.0,3.0,98.97,3
7448,Whitefield,1600.0,3.0,95.0,3
7449,Whitefield,1655.0,3.0,108.0,3
7450,Whitefield,1740.0,3.0,95.0,3
7452,Whitefield,1350.0,2.0,88.0,2
7454,Whitefield,1216.0,2.0,80.0,2
7455,Whitefield,2900.0,4.0,225.0,4
7456,Whitefield,1340.0,2.0,101.0,2
7458,Whitefield,1500.0,3.0,78.57,3
7459,Whitefield,1626.0,3.0,85.0,3
7461,Whitefield,1100.0,2.0,65.0,2
7463,Whitefield,1270.0,2.0,65.0,3
7464,Whitefield,3117.0,3.0,261.0,3
7465,Whitefield,1216.0,2.0,73.0,2
7467,Whitefield,3150.0,3.0,290.0,3
7469,Whitefield,2956.0,5.0,234.0,4
7473,Whitefield,2247.0,3.0,145.0,3
7474,Whitefield,3940.0,5.0,265.0,4
7476,Whitefield,1160.0,2.0,67.0,2
7478,Whitefield,1180.0,2.0,77.0,2
7479,Whitefield,2140.0,3.0,139.0,3
7480,Whitefield,1314.0,2.0,84.0,2
7487,Whitefield,1431.0,3.0,85.0,3
7488,Whitefield,524.0,1.0,29.0,1
7489,Whitefield,2830.0,4.0,161.0,4
7490,Whitefield,2135.0,3.0,149.0,4
7492,Whitefield,3075.0,2.0,188.0,4
7493,Whitefield,1760.0,3.0,160.0,3
7494,Whitefield,1655.0,3.0,110.0,3
7495,Whitefield,840.0,1.0,57.0,1
7496,Whitefield,1725.0,3.0,106.0,3
7499,Whitefield,516.0,1.0,39.0,1
7501,Whitefield,6000.0,4.0,410.0,4
7502,Whitefield,1639.0,3.0,107.0,3
7503,Whitefield,1820.0,3.0,113.0,3
7505,Whitefield,3565.0,4.0,218.0,4
7506,Whitefield,3410.0,5.0,253.0,4
7509,Whitefield,4500.0,4.0,330.0,4
7510,Whitefield,1250.0,2.0,85.0,2
7512,Whitefield,1277.0,2.0,77.0,2
7513,Whitefield,1820.0,3.0,140.0,3
7514,Whitefield,3453.0,4.0,247.0,4
7520,Whitefield,2280.0,4.0,125.0,3
7521,Whitefield,2882.0,5.0,200.0,4
7523,Whitefield,1639.5,3.0,92.63,3
7526,Whitefield,1190.0,2.0,70.0,2
7528,Whitefield,1270.0,2.0,94.0,2
7529,Whitefield,1220.0,2.0,89.0,2
7532,Whitefield,3758.0,3.0,300.0,3
7537,Whitefield,1216.0,2.0,72.0,2
7539,Whitefield,5400.0,5.0,475.0,4
7540,Whitefield,1396.0,3.0,74.0,3
7549,Whitefield,1615.0,3.0,96.9,3
7555,Whitefield,1200.0,2.0,70.0,2
7558,Whitefield,1216.0,2.0,75.0,2
7560,Whitefield,2321.0,4.0,157.0,3
7561,Whitefield,1224.0,2.0,75.0,2
7562,Whitefield,1655.0,3.0,113.0,3
7564,Whitefield,4144.0,5.0,331.0,5
7567,Whitefield,1200.0,3.0,67.75,3
7568,Whitefield,2444.0,4.0,145.0,4
7569,Whitefield,1270.0,2.0,110.0,2
7570,Whitefield,1660.0,3.0,110.0,3
7571,Whitefield,1270.0,2.0,105.0,2
7573,Whitefield,1173.0,2.0,78.2,2
7574,Whitefield,1362.0,2.0,85.0,2
7576,Whitefield,1457.0,2.0,105.0,3
7577,Whitefield,1720.0,3.0,128.0,3
7581,Whitefield,1564.0,3.0,103.0,3
7585,Whitefield,1639.0,3.0,107.0,3
7586,Whitefield,1760.0,3.0,139.0,3
7587,Whitefield,613.0,1.0,48.0,1
7588,Whitefield,1730.0,3.0,125.0,3
7590,Whitefield,877.0,1.0,59.0,1
7594,Yelachenahalli,1464.0,2.0,105.0,3
7595,Yelachenahalli,2400.0,1.0,150.0,2
7596,Yelachenahalli,1700.0,3.0,130.0,3
7597,Yelachenahalli,1080.0,2.0,55.0,2
7598,Yelachenahalli,1400.0,2.0,78.0,2
7599,Yelachenahalli,1330.0,3.0,73.5,3
7600,Yelachenahalli,800.0,1.0,30.0,2
7601,Yelachenahalli,1100.0,2.0,60.0,2
7602,Yelachenahalli,1365.0,2.0,72.0,3
7603,Yelachenahalli,1103.0,2.0,55.0,2
7604,Yelachenahalli,1000.0,2.0,50.0,2
7606,Yelahanka,1326.0,2.0,78.0,2
7613,Yelahanka,1705.0,3.0,95.0,3
7614,Yelahanka,1234.0,2.0,80.0,2
7615,Yelahanka,1315.0,2.0,85.0,2
7616,Yelahanka,1170.0,2.0,62.5,2
7618,Yelahanka,697.0,1.0,45.0,1
7621,Yelahanka,2195.0,4.0,127.0,3
7623,Yelahanka,1614.0,3.0,95.0,3
7625,Yelahanka,628.0,1.0,24.0,1
7628,Yelahanka,654.0,1.0,38.4,1
7636,Yelahanka,1825.0,3.0,105.0,3
7637,Yelahanka,1603.0,3.0,96.0,3
7638,Yelahanka,1304.0,2.0,79.0,2
7644,Yelahanka,1517.0,3.0,76.3,3
7648,Yelahanka,1327.0,2.0,85.0,2
7651,Yelahanka,1566.0,3.0,97.0,3
7653,Yelahanka,1270.0,2.0,78.0,2
7654,Yelahanka,1400.0,2.0,80.54,3
7656,Yelahanka,1322.0,2.0,86.0,2
7657,Yelahanka,1100.0,2.0,70.0,2
7658,Yelahanka,1200.0,2.0,70.0,2
7660,Yelahanka,4000.0,5.0,220.0,5
7661,Yelahanka,2675.0,4.0,140.0,4
7663,Yelahanka,654.0,1.0,37.0,1
7664,Yelahanka,1465.0,3.0,80.01,3
7668,Yelahanka,1692.0,3.0,83.0,3
7673,Yelahanka,2145.0,3.0,125.0,3
7675,Yelahanka,1322.0,2.0,75.0,2
7678,Yelahanka,602.0,1.0,26.0,1
7679,Yelahanka,1100.0,2.0,60.0,2
7680,Yelahanka,1614.0,2.0,100.0,3
7681,Yelahanka,1890.0,3.0,108.0,3
7682,Yelahanka,1556.0,3.0,86.0,3
7683,Yelahanka,1610.0,4.0,85.0,3
7689,Yelahanka,1859.0,3.0,108.0,3
7691,Yelahanka,1322.0,2.0,80.0,2
7694,Yelahanka,2600.0,4.0,175.0,4
7695,Yelahanka,1305.0,2.0,78.0,2
7697,Yelahanka,1711.0,3.0,85.61,3
7698,Yelahanka,1315.0,2.0,75.0,2
7699,Yelahanka,3600.0,6.0,200.0,6
7701,Yelahanka,1614.0,3.0,95.0,3
7702,Yelahanka,1650.0,3.0,105.0,3
7707,Yelahanka,3990.0,4.0,260.0,4
7708,Yelahanka,1620.0,3.0,90.0,3
7709,Yelahanka,654.0,1.0,36.25,1
7710,Yelahanka,1614.0,3.0,93.0,3
7711,Yelahanka,694.0,1.0,30.84,1
7712,Yelahanka,1115.0,2.0,60.0,2
7713,Yelahanka,2317.0,4.0,140.0,3
7714,Yelahanka,1653.0,3.0,93.0,3
7715,Yelahanka,654.0,1.0,38.0,1
7717,Yelahanka,1445.0,2.0,82.0,2
7719,Yelahanka,602.0,1.0,38.0,1
7720,Yelahanka,697.0,1.0,35.0,1
7722,Yelahanka,682.0,1.0,36.23,1
7724,Yelahanka,1560.0,2.0,98.0,3
7725,Yelahanka,1780.0,3.0,107.0,3
7726,Yelahanka,1342.0,2.0,75.0,3
7727,Yelahanka,1823.0,3.0,103.0,3
7728,Yelahanka,1792.0,3.0,104.0,3
7729,Yelahanka,1304.0,2.0,69.97,2
7732,Yelahanka,1300.0,2.0,69.23,2
7733,Yelahanka,1705.0,3.0,91.0,3
7735,Yelahanka,1835.0,3.0,108.0,3
7736,Yelahanka,1847.0,3.0,92.0,3
7738,Yelahanka,1890.0,3.0,109.0,3
7739,Yelahanka,700.0,1.0,38.0,1
7740,Yelahanka,1491.0,3.0,85.0,3
7741,Yelahanka,2088.0,5.0,110.0,4
7744,Yelahanka,3019.0,6.0,190.0,4
7746,Yelahanka,1600.0,3.0,100.0,3
7750,Yelahanka,1705.0,3.0,85.0,3
7751,Yelahanka,1350.0,2.0,85.0,3
7752,Yelahanka,1633.0,3.0,110.0,3
7753,Yelahanka,827.5,1.0,42.535,1
7755,Yelahanka,1355.0,2.0,75.0,3
7758,Yelahanka,1104.0,2.0,58.0,2
7760,Yelahanka,1175.0,2.0,67.77,2
7761,Yelahanka,1322.0,2.0,77.9,2
7762,Yelahanka,602.0,1.0,33.0,1
7763,Yelahanka,1315.0,2.0,77.0,2
7766,Yelahanka,567.0,1.0,25.0,1
7768,Yelahanka,602.0,2.0,30.0,1
7770,Yelahanka,1234.0,2.0,80.0,2
7773,Yelahanka,1267.0,3.0,78.0,2
7774,Yelahanka,1360.0,2.0,78.19,2
7776,Yelahanka New Town,650.0,1.0,33.0,1
7777,Yelahanka New Town,500.0,1.0,20.0,1
7778,Yelahanka New Town,440.0,1.0,16.5,1
7779,Yelahanka New Town,1610.0,3.0,92.0,3
7780,Yelahanka New Town,1700.0,3.0,90.0,3
7781,Yelahanka New Town,650.0,1.0,20.0,1
7782,Yelahanka New Town,350.0,1.0,13.5,1
7784,Yelahanka New Town,1385.0,2.0,65.0,2
7785,Yelahanka New Town,500.0,2.0,24.0,1
7786,Yelahanka New Town,650.0,1.0,17.0,1
7787,Yelahanka New Town,450.0,1.0,16.0,1
7789,Yelahanka New Town,960.0,2.0,50.0,2
7791,Yelahanka New Town,1209.0,2.0,65.0,3
7792,Yelahanka New Town,1400.0,2.0,80.0,3
7793,Yelahanka New Town,450.0,1.0,15.0,1
7794,Yelahanka New Town,500.0,1.0,18.0,1
7795,Yelahanka New Town,1420.0,2.0,75.0,3
7797,Yelahanka New Town,2200.0,2.0,180.0,2
7798,Yelahanka New Town,488.0,1.0,20.0,1
7799,Yelahanka New Town,1100.0,2.0,58.0,2
7802,Yelahanka New Town,1000.0,2.0,44.0,2
7803,Yelahanka New Town,650.0,1.0,18.0,1
7805,Yelahanka New Town,1740.0,3.0,150.0,3
7806,Yelahanka New Town,1290.0,2.0,70.0,2
7808,Yelenahalli,1240.0,2.0,47.12,2
7809,Yelenahalli,1200.0,2.0,46.17,2
7811,Yelenahalli,1260.0,2.0,47.88,2
7813,Yelenahalli,1175.0,2.0,50.0,2
7814,Yelenahalli,1650.0,3.0,68.0,3
7815,Yelenahalli,1200.0,2.0,45.6,2
7816,Yelenahalli,1200.0,2.0,46.17,2
7817,Yelenahalli,1160.0,2.0,44.08,2
7819,Yeshwanthpur,1693.0,3.0,108.0,3
7820,Yeshwanthpur,667.0,1.0,36.85,1
7821,Yeshwanthpur,1950.0,4.0,130.0,4
7823,Yeshwanthpur,665.0,1.0,36.85,1
7827,Yeshwanthpur,671.0,1.0,36.85,1
7828,Yeshwanthpur,1277.5,2.0,95.815,2
7829,Yeshwanthpur,668.0,1.0,36.85,1
7830,Yeshwanthpur,1185.0,2.0,75.84,2
7831,Yeshwanthpur,1195.0,2.0,100.0,2
7832,Yeshwanthpur,1313.0,3.0,96.0,3
7833,Yeshwanthpur,1400.0,2.0,100.0,2
7836,Yeshwanthpur,673.0,1.0,36.85,1
7837,Yeshwanthpur,717.0,2.0,49.475,2
7840,Yeshwanthpur,605.0,1.0,41.745,1
7842,Yeshwanthpur,669.0,1.0,36.85,1
7844,Yeshwanthpur,3027.0,4.0,260.0,3
7847,Yeshwanthpur,670.0,1.0,36.85,1
7850,Yeshwanthpur,1240.0,2.0,80.0,2
7851,Yeshwanthpur,1713.0,3.0,110.0,3
7852,Yeshwanthpur,1144.0,2.0,67.0,2
7853,Yeshwanthpur,1541.0,2.0,130.0,2
7855,Yeshwanthpur,1362.0,2.0,100.0,2
7856,Yeshwanthpur,666.0,1.0,36.8,1
7857,Yeshwanthpur,1855.0,3.0,140.0,3
7859,Yeshwanthpur,1165.0,2.0,85.0,2
7862,Yeshwanthpur,1825.0,3.0,145.0,3
7864,Yeshwanthpur,994.0,2.0,54.67,1
7865,Yeshwanthpur,650.0,1.0,40.0,1
7866,Yeshwanthpur,1855.0,3.0,140.0,3
7867,Yeshwanthpur,1500.0,3.0,100.0,3
7872,Yeshwanthpur,674.0,1.0,36.85,1
7874,Yeshwanthpur,672.0,1.0,36.85,1
7877,Yeshwanthpur,1195.0,2.0,100.0,2
7878,Yeshwanthpur,1692.0,3.0,108.0,3
7880,Yeshwanthpur,2500.0,5.0,185.0,6
7885,Yeshwanthpur,1855.0,3.0,135.0,3
7886,Yeshwanthpur,1876.0,3.0,160.0,3
7888,other,2770.0,4.0,290.0,3
7891,other,600.0,1.0,38.0,1
7894,other,1500.0,2.0,185.0,2
7896,other,4395.0,3.0,240.0,3
7897,other,845.0,2.0,55.0,2
7898,other,2511.0,3.0,205.0,3
7900,other,1660.0,2.0,105.0,3
7902,other,1200.0,4.0,155.0,4
7904,other,1200.0,3.0,90.0,3
7908,other,782.0,2.0,55.68,2
7909,other,1800.0,3.0,120.0,3
7912,other,945.0,2.0,54.0,2
7913,other,1870.0,3.0,110.0,3
7914,other,1260.0,2.0,85.05,3
7915,other,1000.0,2.0,60.0,2
7918,other,2795.0,4.0,235.0,3
7920,other,1904.0,3.0,150.0,3
7921,other,2000.0,3.0,175.0,3
7924,other,1500.0,3.0,100.0,3
7926,other,1783.0,3.0,115.0,3
7928,other,912.0,2.0,70.0,3
7931,other,1580.0,3.0,100.0,3
7932,other,1415.0,3.0,78.0,3
7934,other,2405.0,4.0,260.0,3
7935,other,1500.0,2.0,115.0,2
7940,other,1060.0,2.0,60.0,2
7941,other,2600.0,8.0,180.0,8
7943,other,1285.0,2.0,72.5,2
7944,other,4050.0,3.0,280.0,3
7948,other,3045.0,3.0,170.0,3
7951,other,900.0,2.0,110.0,2
7956,other,1560.0,3.0,115.0,3
7959,other,1200.0,4.0,165.0,4
7961,other,1645.0,3.0,95.0,3
7962,other,1200.0,2.0,79.0,2
7964,other,1350.0,2.0,140.0,3
7965,other,1800.0,3.0,150.0,3
7967,other,1762.0,3.0,125.0,3
7969,other,1200.0,3.0,90.0,3
7970,other,2023.71,3.0,275.0,3
7976,other,2150.0,4.0,240.0,3
7979,other,1800.0,3.0,252.0,3
7980,other,3309.0,4.0,325.0,4
7981,other,5000.0,9.0,360.0,11
7983,other,1150.0,2.0,126.0,2
7984,other,1270.0,2.0,98.0,2
7987,other,1200.0,2.0,74.0,2
7990,other,1753.0,3.0,120.0,3
7992,other,720.0,2.0,45.0,2
7994,other,375.0,2.0,26.0,1
7996,other,1200.0,3.0,165.0,4
7997,other,700.0,1.0,41.0,1
7999,other,1595.0,3.0,115.0,3
8000,other,1353.0,2.0,110.0,2
8001,other,1200.0,2.0,85.0,1
8004,other,1325.0,2.0,90.0,3
8007,other,1056.0,2.0,80.0,2
8010,other,1544.0,3.0,120.0,3
8012,other,540.0,1.0,36.0,1
8013,other,1578.0,3.0,180.0,3
8015,other,1600.0,2.0,115.0,2
8016,other,416.0,1.0,18.5,1
8019,other,834.0,1.0,60.0,1
8020,other,1125.0,4.0,70.0,3
8021,other,3000.0,5.0,260.0,4
8022,other,2160.0,5.0,250.0,6
8024,other,469.0,1.0,25.0,1
8029,other,1630.0,2.0,200.0,2
8031,other,1200.0,2.0,70.0,3
8032,other,1350.0,3.0,77.0,3
8033,other,4046.0,4.0,445.0,4
8034,other,1180.0,2.0,78.34,3
8035,other,1355.0,2.0,115.0,2
8036,other,600.0,1.0,50.0,1
8037,other,1875.0,3.0,165.0,3
8038,other,600.0,2.0,55.0,2
8041,other,1750.0,3.0,120.0,3
8043,other,1500.0,2.0,87.0,3
8045,other,1092.0,2.0,98.5,3
8048,other,1855.0,3.0,225.0,3
8052,other,425.0,1.0,20.03,1
8054,other,600.0,1.0,60.0,1
8055,other,1468.0,2.0,140.0,2
8056,other,4300.0,5.0,550.0,4
8058,other,775.0,2.0,55.0,2
8062,other,1352.0,3.0,135.0,3
8064,other,1200.0,3.0,95.0,4
8065,other,1630.0,3.0,194.0,3
8066,other,1976.0,3.0,184.0,3
8067,other,5500.0,4.0,600.0,4
8068,other,1200.0,3.0,95.0,3
8071,other,1180.0,2.0,69.0,2
8072,other,686.0,1.0,17.0,1
8074,other,1500.0,4.0,180.0,4
8076,other,1282.0,2.0,87.0,2
8078,other,1500.0,2.0,95.0,3
8079,other,1300.0,1.0,115.0,2
8080,other,530.0,1.0,20.0,1
8081,other,1350.0,2.0,80.0,2
8082,other,650.0,2.0,42.0,2
8084,other,2400.0,6.0,125.0,8
8089,other,950.0,1.0,40.0,1
8096,other,1480.0,3.0,90.0,3
8097,other,1600.0,3.0,90.0,3
8098,other,1200.0,4.0,135.0,4
8100,other,1500.0,3.0,115.0,3
8101,other,1824.0,3.0,125.0,3
8102,other,750.0,1.0,56.25,1
8109,other,6000.0,5.0,400.0,4
8110,other,2400.0,3.0,170.0,3
8112,other,1500.0,2.0,98.0,3
8113,other,3095.0,3.0,350.0,3
8115,other,1200.0,1.0,28.0,1
8116,other,1500.0,3.0,100.0,3
8118,other,1560.0,5.0,145.0,5
8120,other,1560.0,3.0,188.0,3
8123,other,485.0,1.0,15.0,1
8129,other,1200.0,3.0,130.0,3
8130,other,1050.0,2.0,67.0,2
8131,other,1596.0,3.0,105.0,3
8135,other,1200.0,3.0,85.0,3
8136,other,1132.0,2.0,67.0,2
8138,other,1515.0,3.0,88.0,3
8141,other,1380.0,2.0,80.0,2
8144,other,4346.0,5.0,500.0,4
8146,other,2200.0,3.0,187.0,3
8147,other,3329.0,3.0,330.0,3
8148,other,3600.0,4.0,300.0,4
8149,other,3500.0,3.0,450.0,4
8152,other,1093.0,2.0,65.0,2
8154,other,1535.0,3.0,95.0,3
8156,other,1100.0,2.0,62.7,2
8159,other,2197.0,4.0,280.0,3
8161,other,1100.0,2.0,60.0,2
8162,other,1600.0,3.0,172.0,4
8163,other,1450.0,2.0,85.0,3
8164,other,2000.0,3.0,166.0,4
8168,other,1756.0,3.0,100.0,3
8169,other,1532.0,3.0,92.0,3
8170,other,1650.0,3.0,110.0,3
8171,other,1200.0,2.0,66.0,2
8173,other,1525.0,2.0,122.0,3
8177,other,2400.0,3.0,200.0,4
8178,other,1000.0,2.0,130.0,2
8180,other,3040.0,1.0,180.0,2
8183,other,1390.0,3.0,120.0,3
8185,other,1135.0,2.0,68.0,2
8186,other,900.0,2.0,55.0,2
8190,other,2500.0,3.0,250.0,3
8193,other,1000.0,4.0,66.0,3
8197,other,1168.0,3.0,70.0,3
8199,other,2100.0,4.0,155.0,4
8201,other,1515.0,3.0,93.93,3
8206,other,2700.0,4.0,214.0,6
8207,other,2000.0,3.0,210.0,3
8208,other,2400.0,4.0,300.0,5
8209,other,1760.0,3.0,176.0,3
8210,other,595.0,1.0,42.0,1
8211,other,1200.0,3.0,125.0,3
8216,other,1170.0,2.0,86.0,2
8217,other,2200.0,4.0,235.0,4
8221,other,1200.0,1.0,48.0,1
8226,other,1650.0,3.0,175.0,3
8228,other,1670.0,3.0,91.86,3
8232,other,1250.0,2.0,80.0,3
8233,other,1650.0,4.0,160.0,3
8234,other,800.0,2.0,50.0,2
8235,other,1225.0,2.0,150.0,2
8237,other,3675.0,4.0,367.0,4
8238,other,1200.0,2.0,150.0,2
8241,other,1350.0,2.0,80.0,2
8243,other,1614.0,3.0,110.0,3
8244,other,1632.0,3.0,145.0,4
8245,other,1188.0,2.0,73.0,2
8246,other,1480.0,3.0,90.0,3
8247,other,680.0,2.0,42.0,2
8250,other,955.0,2.0,53.55,2
8252,other,2479.13,3.0,215.0,3
8253,other,1100.0,2.0,106.0,2
8256,other,1925.0,3.0,120.0,3
8257,other,650.0,1.0,26.0,1
8259,other,2000.0,3.0,207.0,3
8260,other,1050.0,2.0,110.0,2
8262,other,2204.0,2.0,305.0,3
8269,other,1685.0,2.0,110.0,3
8271,other,1550.0,3.0,110.0,3
8272,other,500.0,1.0,20.0,1
8274,other,3155.0,4.0,370.0,3
8275,other,1765.0,3.0,105.0,3
8276,other,1265.0,2.0,70.0,2
8277,other,1012.0,2.0,59.0,2
8278,other,1270.0,2.0,70.0,3
8279,other,2045.0,4.0,154.0,3
8281,other,2400.0,4.0,280.0,6
8282,other,581.91,2.0,25.0,1
8283,other,1158.0,2.0,85.0,3
8284,other,925.0,2.0,51.0,2
8285,other,1415.0,2.0,110.0,2
8288,other,4750.0,5.0,600.0,4
8289,other,1840.0,3.0,155.0,3
8290,other,1200.0,2.0,150.0,3
8291,other,1350.0,2.0,185.0,2
8292,other,824.0,2.0,60.0,2
8293,other,1340.0,2.0,100.0,3
8294,other,1620.0,2.0,110.0,3
8295,other,1533.0,3.0,115.0,3
8296,other,1560.0,3.0,85.0,3
8297,other,1875.0,2.0,235.0,3
8299,other,750.0,1.0,25.0,1
8300,other,1375.0,2.0,85.0,3
8307,other,1500.0,3.0,88.0,3
8309,other,1140.0,2.0,76.0,2
8310,other,1198.0,2.0,84.0,2
8311,other,4000.0,4.0,520.0,4
8313,other,1370.0,2.0,75.0,2
8317,other,1000.0,1.0,55.0,2
8318,other,1200.0,2.0,125.0,2
8322,other,1470.0,2.0,110.0,3
8323,other,1050.0,1.0,70.0,1
8324,other,1200.0,2.0,80.0,3
8326,other,1200.0,4.0,169.0,4
8333,other,400.0,1.0,14.0,1
8335,other,1575.0,4.0,150.0,5
8337,other,4800.0,5.0,629.0,4
8338,other,1200.0,2.0,70.0,2
8340,other,1100.0,2.0,60.0,2
8342,other,1300.0,2.0,79.0,2
8344,other,3500.0,4.0,350.0,4
8346,other,1000.0,2.0,110.0,3
8349,other,800.0,1.0,100.0,1
8353,other,1800.0,4.0,145.0,4
8355,other,2400.0,3.0,260.0,3
8356,other,1533.0,3.0,85.0,3
8359,other,1452.55,2.0,110.0,2
8360,other,2357.0,3.0,151.0,3
8361,other,1170.0,2.0,105.0,2
8362,other,1411.0,3.0,91.72,3
8364,other,3095.0,3.0,375.0,3
8366,other,1100.0,3.0,78.0,3
8368,other,3600.0,4.0,365.0,4
8371,other,1945.0,3.0,120.0,3
8373,other,1650.0,3.0,165.0,3
8374,other,1550.0,2.0,150.0,3
8376,other,1150.0,2.0,75.0,3
8377,other,1200.0,3.0,74.0,3
8378,other,1229.0,3.0,86.03,3
8379,other,1030.0,2.0,61.0,2
8380,other,600.0,1.0,32.0,1
8381,other,1165.0,2.0,135.0,2
8384,other,3000.0,4.0,240.0,4
8386,other,1315.0,2.0,90.0,2
8387,other,1210.0,2.0,72.0,2
8388,other,11338.0,9.0,1000.0,6
8390,other,30000.0,4.0,2100.0,4
8392,other,1170.0,2.0,68.0,2
8393,other,1600.0,2.0,110.0,2
8395,other,1370.0,2.0,75.0,3
8397,other,1980.0,3.0,224.0,3
8399,other,1700.0,3.0,97.0,3
8400,other,1900.0,3.0,160.0,3
8402,other,1100.0,2.0,75.0,2
8403,other,1929.0,3.0,115.0,3
8404,other,3161.0,4.0,214.0,4
8407,other,3515.0,3.0,420.0,3
8409,other,1226.0,3.0,135.0,2
8410,other,1100.0,2.0,70.0,2
8414,other,700.0,1.0,41.0,1
8419,other,3000.0,3.0,250.0,3
8420,other,1100.0,2.0,61.0,2
8421,other,1260.0,1.0,41.0,1
8422,other,1500.0,1.0,37.5,1
8423,other,600.0,1.0,17.0,1
8425,other,1165.0,2.0,75.0,2
8426,other,1272.0,4.0,75.0,3
8428,other,1600.0,5.0,140.0,5
8430,other,1000.0,2.0,65.0,3
8433,other,2400.0,4.0,325.0,3
8435,other,1463.0,1.0,142.0,2
8437,other,2401.0,3.0,185.0,3
8438,other,1670.0,3.0,135.0,4
8439,other,1875.0,2.0,235.0,3
8440,other,1200.0,3.0,90.0,3
8443,other,890.0,1.0,75.0,1
8446,other,2400.0,3.0,290.0,3
8448,other,1690.0,3.0,100.0,3
8451,other,1350.0,2.0,90.0,2
8452,other,1460.0,3.0,88.0,3
8453,other,1685.0,3.0,95.0,3
8454,other,800.0,1.0,52.0,1
8455,other,4000.0,5.0,280.0,4
8458,other,792.0,2.0,70.0,2
8461,other,2400.0,5.0,235.0,5
8464,other,461.82,1.0,31.7,1
8465,other,1500.0,2.0,85.0,3
8468,other,1260.0,2.0,75.0,2
8470,other,12000.0,12.0,525.0,10
8472,other,2820.0,3.0,285.0,3
8473,other,1950.0,3.0,130.0,3
8475,other,1350.0,2.0,140.0,3
8476,other,4051.0,4.0,345.0,4
8477,other,2100.0,3.0,170.0,3
8478,other,1991.0,3.0,160.0,3
8480,other,1200.0,3.0,66.0,3
8482,other,3000.0,4.0,342.0,4
8483,other,2400.0,6.0,245.0,6
8485,other,1375.0,2.0,105.0,2
8486,other,1693.0,3.0,108.0,3
8493,other,1150.0,2.0,77.5,3
8497,other,1058.0,2.0,60.0,2
8498,other,900.0,1.0,30.0,1
8499,other,1672.0,3.0,150.0,3
8503,other,1250.0,3.0,139.0,3
8504,other,1468.0,3.0,130.0,2
8508,other,1480.0,2.0,145.0,3
8512,other,2280.0,3.0,285.0,3
8513,other,2000.0,3.0,200.0,3
8516,other,1080.0,2.0,75.0,3
8517,other,2400.0,2.0,150.0,3
8519,other,1125.0,2.0,75.0,2
8520,other,1596.0,3.0,95.0,3
8521,other,1639.0,3.0,123.0,3
8523,other,1740.0,3.0,199.0,3
8524,other,1372.0,2.0,90.0,3
8526,other,6200.0,5.0,720.0,5
8529,other,925.0,2.0,63.0,2
8530,other,1200.0,3.0,95.0,4
8531,other,1200.0,2.0,79.0,2
8532,other,2500.0,3.0,270.0,3
8533,other,1584.0,3.0,145.0,4
